game_date,game_pk,batter,pitcher,player_name,stand,p_throws,pitch_type,pitch_name,release_speed,release_spin_rate,plate_x,plate_z,zone,sz_top,sz_bot,balls,strikes,inning,inning_topbot,outs_when_up,launch_speed,launch_angle,hit_distance_sc,home_team,away_team,des
2026-07-26,823599,621438,623465,"Phillips, Evan",R,R,SI,Sinker,96.1,2144,-0.7413730396071732,1.8431996129736672,7,3.231414042,1.630807087,1,1,6,Bot,1,104.0,33,405,NYM,LAD,Tyrone Taylor homers (8) on a fly ball to left field. Carson Benge scores. Luis Robert Jr. scores.
2026-07-26,823433,700250,641835,"Mayza, Tim",L,L,SL,Slider,86.2,2222,0.0407517024275262,2.505337394815967,5,3.280561024,1.655610236,0,0,7,Top,0,102.5,26,417,PHI,NYY,Ben Rice homers (31) on a fly ball to center field.
2026-07-26,823433,681082,701542,"Warren, Will",L,R,FF,4-Seam Fastball,93.7,2585,0.2592122728495168,2.2090003490747163,5,3.225270669,1.627706693,1,0,2,Bot,1,110.5,20,360,PHI,NYY,Bryson Stott homers (8) on a line drive to right field.
2026-07-26,823354,673548,682254,"Montgomery, Mason",R,L,CU,Curveball,84.9,2834,0.0917445050437891,2.539869454497654,5,3.177878937,1.60378937,1,1,9,Top,1,103.9,31,392,PIT,CHC,Seiya Suzuki homers (18) on a fly ball to left field. Dansby Swanson scores.
2026-07-26,823354,656811,592791,"Taillon, Jameson",L,R,FF,4-Seam Fastball,92.5,2401,0.062363637161454,2.816426094213196,2,3.28933727,1.66003937,0,1,3,Bot,1,101.4,28,406,PIT,CHC,Ryan O'Hearn hits a grand slam (17) to center field. Brandon Lowe scores. Bryan Reynolds scores. Esmerlyn Valdez scores.
2026-07-26,823354,676566,592791,"Taillon, Jameson",R,R,FC,Cutter,85.8,2628,-0.417760020483308,2.394029139656639,4,3.220882546,1.625492126,3,2,2,Bot,2,110.6,35,438,PIT,CHC,Shawn Ross homers (1) on a fly ball to left field. Ryan O'Hearn scores.
2026-07-26,823354,699013,592791,"Taillon, Jameson",R,R,FC,Cutter,86.6,2499,-0.1636800786572012,2.285569995065476,5,3.311277887,1.671112205,1,1,2,Bot,0,106.1,29,405,PIT,CHC,Esmerlyn Valdez homers (14) on a fly ball to left center field.
2026-07-26,823194,666176,687931,"Whisenhunt, Carson",R,L,CH,Changeup,81.5,1794,0.4347959474501446,1.9788734023310712,9,3.305134514,1.668011811,0,1,4,Top,0,108.6,28,446,SF,LAA,Jo Adell homers (16) on a fly ball to center field. Nolan Schanuel scores.
2026-07-26,823194,624585,687931,"Whisenhunt, Carson",R,L,FF,4-Seam Fastball,90.5,2112,0.0900372273716455,2.822720579716109,5,3.354281496,1.692814961,0,0,4,Top,0,105.6,27,419,SF,LAA,Jorge Soler homers (12) on a fly ball to center field.
2026-07-26,823028,663647,681517,"Leahy, Kyle",R,R,FF,4-Seam Fastball,91.8,1945,-0.3651894888485466,2.943308696747581,1,3.166469816,1.598031496,3,1,5,Top,0,102.8,39,387,STL,CIN,Ke'Bryan Hayes homers (3) on a fly ball to left field.
2026-07-26,823028,671056,671096,"Abbott, Andrew",R,L,ST,Sweeper,81.8,3035,-0.1753517015213048,1.250292891263451,13,3.173490814,1.601574803,1,2,3,Bot,2,104.4,32,411,STL,CIN,Iván Herrera homers (12) on a fly ball to left center field.
2026-07-26,823028,682829,681517,"Leahy, Kyle",L,R,SL,Slider,88.2,2187,-0.118687610143829,2.1353096794152737,8,3.460474081,1.74640748,2,0,3,Top,1,105.5,26,410,STL,CIN,Elly De La Cruz homers (18) on a fly ball to left center field.
2026-07-26,822870,677649,660825,"Bazardo, Eduard",R,R,ST,Sweeper,83.6,2730,-0.3180099924129398,2.194373627571228,4,3.126099081,1.57765748,1,2,8,Bot,1,106.3,27,420,TEX,SEA,Ezequiel Duran homers (11) on a fly ball to left field.
2026-07-26,822870,668227,668390,"Winn, Cole",R,R,FC,Cutter,92.0,2401,0.2814095189313783,2.282478393563101,6,3.127854331,1.578543307,0,0,7,Top,2,101.2,29,400,TEX,SEA,Randy Arozarena homers (12) on a fly ball to right center field.
2026-07-26,822870,686527,668390,"Winn, Cole",L,R,FS,Split-Finger,86.8,1801,0.1488005340938949,1.8251425441865416,8,3.208595801,1.619291339,2,0,7,Top,2,111.0,30,400,TEX,SEA,Dominic Canzone homers (16) on a fly ball to right field. Colt Emerson scores. Cole Young scores.
2026-07-26,822706,695578,656464,"Ginkel, Kevin",L,R,SL,Slider,84.1,2363,-0.121808212974663,2.170608166197662,8,3.488558071,1.760580709,1,1,8,Bot,0,109.6,25,418,WSH,AZ,James Wood homers (30) on a fly ball to left center field.
2026-07-26,822706,682928,642528,"Loáisiga, Jonathan",L,R,CH,Changeup,91.2,1817,-0.0090007104591813,1.3934475019239536,13,3.222637795,1.626377953,0,0,5,Bot,1,103.6,24,399,WSH,AZ,CJ Abrams homers (27) on a fly ball to center field. Daylen Lile scores.
2026-07-26,822706,695578,684442,"Drake, Kohl",L,L,CU,Curveball,78.4,2439,0.154292894633287,2.2803932774990656,8,3.488558071,1.760580709,1,0,5,Bot,0,108.3,37,430,WSH,AZ,James Wood homers (29) on a fly ball to center field. Nasim Nuñez scores.
2026-07-26,822706,606466,571945,"Mikolas, Miles",L,R,SI,Sinker,94.2,2182,0.2964486378675008,2.677550511490461,6,3.218249672,1.624163386,0,1,4,Top,0,105.3,32,411,WSH,AZ,Ketel Marte homers (19) on a fly ball to center field.
2026-07-26,822706,682928,684442,"Drake, Kohl",L,L,CU,Curveball,79.0,2448,-0.3923927777050172,1.1671831862916875,13,3.222637795,1.626377953,0,2,3,Bot,2,102.4,29,390,WSH,AZ,"Umpire reviewed (home run), call on the field was overturned: CJ Abrams homers (26) on a fly ball to center field."
2026-07-26,822706,672695,571945,"Mikolas, Miles",L,R,SL,Slider,89.2,2180,0.4336553038778639,2.60683559078855,6,3.31742126,1.674212598,0,1,3,Top,2,99.9,28,356,WSH,AZ,Geraldo Perdomo homers (8) on a fly ball to right field.
2026-07-27,824977,641680,801139,"Tolle, Payton",R,L,FF,4-Seam Fastball,94.4,2221,-0.5212810342184644,1.749594793187171,7,3.375344488,1.703444882,2,1,6,Bot,0,103.4,26,419,ATH,BOS,Jonah Heim homers (10) on a line drive to center field.
2026-07-27,824977,678882,660761,"Suarez, José",R,L,SL,Slider,82.2,2856,-0.5535895118331307,2.2792184290317663,4,3.110301837,1.569685039,2,0,6,Top,2,98.4,40,382,ATH,BOS,Ceddanne Rafaela hits a grand slam (11) to left center field. Connor Wong scores. Willson Contreras scores. Wilyer Abreu scores.
2026-07-27,824977,691016,801139,"Tolle, Payton",L,L,SI,Sinker,96.6,2126,0.2287645398875268,3.3393088467610808,2,3.285826772,1.658267717,0,0,1,Bot,1,99.7,39,375,ATH,BOS,Tyler Soderstrom homers (17) on a fly ball to left center field.
2026-07-27,824570,645305,656794,"Newcomb, Sean",R,L,FF,4-Seam Fastball,93.2,2364,-0.6501745791637765,2.412895600820104,4,3.194553806,1.612204724,3,2,8,Top,2,100.7,25,371,CWS,NYY,Ali Sánchez homers (1) on a fly ball to left field. Jazz Chisholm Jr. scores. Trent Grisham scores.
2026-07-27,824245,641933,663947,"Holton, Tyler",R,L,CU,Curveball,80.2,2694,-0.3302795057871116,2.010658240397418,7,3.097137467,1.563041339,0,2,6,Top,0,104.4,26,400,DET,BAL,Tyler O'Neill homers (7) on a fly ball to left center field.
2026-07-27,824245,691723,669724,"Hanifee, Brenan",R,R,SI,Sinker,93.8,1974,-0.4764857331399799,2.9997709945794977,1,3.413959974,1.722933071,2,1,5,Top,1,94.7,29,390,DET,BAL,Coby Mayo homers (14) on a fly ball to left center field. Jackson Holliday scores.
2026-07-27,824245,665750,672456,"Montero, Keider",L,R,FF,4-Seam Fastball,92.6,2198,0.5700988379420402,3.18629854361183,3,3.286704396,1.65871063,3,1,5,Top,1,112.4,25,416,DET,BAL,Leody Taveras homers (5) on a fly ball to right field.
2026-07-27,824001,666211,700712,"Ureña, Walbert",L,R,FF,4-Seam Fastball,99.1,2260,-0.2105787209393779,2.7005050073311097,5,3.26300853,1.646751969,1,2,4,Top,2,105.2,27,412,LAA,HOU,Taylor Trammell homers (5) on a fly ball to center field.
2026-07-27,824001,687093,805123,"Blubaugh, AJ",R,R,FF,4-Seam Fastball,96.2,2243,-0.0025447947638213,2.9255202500822417,2,3.301624016,1.666240158,0,0,3,Bot,2,105.9,37,395,LAA,HOU,Vaughn Grissom homers (7) on a fly ball to left center field.
2026-07-27,823839,665052,554430,"Wheeler, Zack",L,R,CU,Curveball,77.7,2766,-0.1179789862997646,1.7094534199210862,8,3.234046916,1.632135827,0,1,2,Bot,0,98.3,32,392,MIA,PHI,Griffin Conine homers (8) on a fly ball to right center field.
2026-07-27,823839,681715,554430,"Wheeler, Zack",R,R,SI,Sinker,93.2,2314,-0.7400735977234811,2.873278280253121,1,3.178756562,1.604232283,1,1,1,Bot,1,99.9,35,388,MIA,PHI,Heriberto Hernández homers (15) on a fly ball to left field.
2026-07-27,823839,547180,663969,"Phillips, Tyler",L,R,SI,Sinker,95.2,1980,-0.1532936074347346,2.113056065725564,8,3.26476378,1.647637795,1,1,1,Top,1,109.6,21,419,MIA,PHI,Bryce Harper homers (22) on a line drive to center field. Kyle Schwarber scores.
2026-07-27,823597,596019,671162,"Thomas, Connor",R,L,SI,Sinker,87.7,2223,0.2759464952019013,2.6560088115160165,2,3.107668963,1.568356299,2,0,8,Bot,2,104.6,31,396,NYM,ATL,Francisco Lindor homers (8) on a fly ball to left field. Marcus Semien scores. Luis Torrens scores.
2026-07-27,823597,621438,671162,"Thomas, Connor",R,L,SI,Sinker,90.7,2225,-0.2019269095775366,2.7615825892980768,2,3.231414042,1.630807087,1,1,7,Bot,0,106.8,22,383,NYM,ATL,Tyrone Taylor homers (9) on a fly ball to left field. Francisco Alvarez scores. Jared Young scores.
2026-07-27,823597,543760,671162,"Thomas, Connor",R,L,FC,Cutter,86.6,2826,-0.1846148326654406,2.1705711844920805,5,3.212106299,1.621062992,2,1,6,Bot,0,105.3,33,424,NYM,ATL,Marcus Semien homers (12) on a fly ball to left center field. Tyrone Taylor scores.
2026-07-27,823597,645277,804267,"Thornton, Zac",R,L,FF,4-Seam Fastball,90.9,2319,0.4971529166904351,2.8011215970590118,3,2.984801509,1.506348425,2,1,4,Top,0,104.7,27,407,NYM,ATL,Ozzie Albies homers (18) on a line drive to left center field. Matt Olson scores.
2026-07-27,823597,596019,527048,"Pérez, Martín",R,L,CH,Changeup,81.0,1763,0.6607249417156087,2.3813987644896786,6,3.107668963,1.568356299,1,1,3,Bot,0,99.9,35,367,NYM,ATL,"Umpire reviewed (home run), call on the field was upheld: Francisco Lindor homers (7) on a fly ball to left center field. A.J. Ewing scores."
2026-07-27,823195,687529,687075,"Sproat, Brandon",L,R,FF,4-Seam Fastball,95.3,2048,-0.2913952679515845,2.2083179919797,4,3.241945538,1.636122047,0,1,4,Bot,2,101.9,29,406,SF,MIL,Grant McCray homers (1) on a fly ball to left center field. Willy Adames scores.
2026-07-27,823025,663538,690928,"Dobbins, Hunter",R,R,ST,Sweeper,80.1,2662,-0.3548918427916516,1.981325750467732,7,3.185777559,1.607775591,1,0,9,Top,2,97.3,33,382,STL,CHC,Nico Hoerner homers (5) on a fly ball to left field. Alex Bregman scores.
2026-07-27,823025,608324,669461,"Liberatore, Matthew",R,L,FF,4-Seam Fastball,94.2,2234,0.3456103329963903,2.608213642536765,6,3.126099081,1.57765748,0,0,3,Top,0,97.0,33,369,STL,CHC,Alex Bregman homers (11) on a fly ball to right field.
2026-07-27,823025,665877,656849,"Peterson, David",R,L,FF,4-Seam Fastball,93.2,2220,-0.2522786518079764,2.8768380087046994,2,3.137508202,1.583415354,0,0,2,Bot,2,102.2,30,407,STL,CHC,José Fermín homers (5) on a fly ball to left field.
2026-07-27,822868,669394,669923,"Kirby, George",R,R,ST,Sweeper,87.5,2091,0.0898253437198713,2.9054902096677018,2,3.229658793,1.62992126,0,2,3,Bot,1,105.1,21,403,TEX,SEA,Jake Burger homers (19) on a line drive to left center field. Evan Carter scores.
2026-07-27,822868,677649,669923,"Kirby, George",R,R,FF,4-Seam Fastball,96.1,2168,-0.2346972792820869,2.949399573139188,2,3.126099081,1.57765748,2,2,3,Bot,0,106.3,27,436,TEX,SEA,Ezequiel Duran homers (12) on a fly ball to left center field.
2026-07-27,822868,592626,669923,"Kirby, George",L,R,SI,Sinker,96.1,2198,0.3711661448520071,2.821203710890171,3,3.23667979,1.633464567,0,0,2,Bot,2,105.3,48,347,TEX,SEA,Joc Pederson homers (19) on a fly ball to right field. Nicky Lopez scores. Elias Díaz scores.
2026-07-27,822868,668227,677958,"Rocker, Kumar",R,R,SI,Sinker,95.0,2050,0.3897648777283613,2.0405939288778923,9,3.127854331,1.578543307,1,1,2,Top,0,103.3,30,395,TEX,SEA,Randy Arozarena homers (13) on a fly ball to center field.
2026-07-27,822868,592626,669923,"Kirby, George",L,R,ST,Sweeper,88.4,2336,-0.4803777327096489,1.7747127995063767,7,3.23667979,1.633464567,1,2,1,Bot,0,106.4,25,418,TEX,SEA,Joc Pederson homers (18) on a fly ball to center field.
2026-07-27,822705,665953,671936,"Macko, Adam",R,L,FF,4-Seam Fastball,92.8,1866,-0.2529271247365335,2.81462746843404,2,3.205085302,1.617519685,0,0,5,Bot,1,108.3,27,432,WSH,TOR,Andrés Chaparro homers (5) on a fly ball to left field.
2026-07-27,822705,649966,678868,"Yean, Eddy",R,R,SI,Sinker,94.2,2209,0.3945433715513701,2.093182648076421,6,3.090994095,1.559940945,0,0,3,Top,1,103.3,23,416,WSH,TOR,Luis Urías homers (3) on a fly ball to center field.
2026-07-28,824976,657136,663687,"Harris, Hogan",R,L,FF,4-Seam Fastball,95.2,2346,0.0815127368761836,1.7752174559541585,8,3.105913714,1.567470472,0,0,9,Top,2,110.5,23,394,ATH,BOS,Connor Wong homers (2) on a fly ball to left field. Jarren Duran scores.
2026-07-28,824976,661531,687562,"Bennett, Jake",R,L,FF,4-Seam Fastball,91.5,2121,0.0604262392461232,3.292442563495116,2,3.217372047,1.623720472,1,2,7,Bot,1,101.5,26,419,ATH,BOS,Brian Serven homers (1) on a fly ball to center field. Henry Bolte scores.
2026-07-28,824569,805367,670280,"Bednar, David",R,R,FS,Split-Finger,96.6,2405,-1.098322482929703,2.255732393240002,13,3.068175853,1.548425197,2,1,9,Bot,2,103.3,35,406,CWS,NYY,Chase Meidroth homers (9) on a fly ball to left field. Braden Montgomery scores.
2026-07-28,824490,701398,677944,"Cecconi, Slade",R,R,FC,Cutter,90.7,2356,0.1318403443569772,3.2441181993210924,2,3.239312664,1.634793307,3,1,3,Bot,1,101.2,28,416,CIN,CLE,Sal Stewart homers (22) on a fly ball to center field.
2026-07-28,824490,700932,695505,"Burns, Chase",L,R,SL,Slider,89.0,2835,-0.3594434404293346,2.3931224970600278,4,3.187532808,1.608661417,2,2,1,Top,2,100.1,32,369,CIN,CLE,Kyle Manzardo hits a grand slam (12) to right field. José Ramírez scores. Chase DeLauter scores. Travis Bazzana scores.
2026-07-28,824489,668709,668909,"Williams, Gavin",L,R,SI,Sinker,98.0,2099,0.7284508411221937,2.375855700837419,6,3.286704396,1.65871063,3,1,1,Bot,2,106.1,24,381,CIN,CLE,JJ Bleday homers (18) on a fly ball to right field.
2026-07-28,824243,680664,644433,"Tromp, Chadwick",R,R,EP,Eephus,36.0,1005,-0.2342783799075691,3.702870347021671,11,3.256865158,1.643651575,1,1,8,Bot,2,96.8,35,372,DET,BAL,Eduardo Valencia homers (4) on a fly ball to left field. Zach McKinstry scores.
2026-07-28,824243,650402,665152,"Kremer, Dean",R,R,FC,Cutter,86.7,2243,-0.0191823671315802,2.962073999788557,2,3.12960958,1.579429134,3,2,4,Bot,0,96.2,34,402,DET,BAL,Gleyber Torres homers (5) on a fly ball to left center field. Kevin McGonigle scores.
2026-07-28,824243,680664,665152,"Kremer, Dean",R,R,SI,Sinker,92.0,2189,-0.2590943082417121,2.9460866777707104,2,3.256865158,1.643651575,1,0,2,Bot,1,105.7,30,416,DET,BAL,Eduardo Valencia homers (3) on a fly ball to left field.
2026-07-28,824003,572233,672282,"Detmers, Reid",R,L,SL,Slider,85.6,2441,0.1075791138893441,2.831582888372664,2,3.178756562,1.604232283,0,1,4,Top,1,108.4,28,411,LAA,HOU,Christian Walker homers (21) on a fly ball to left field.
2026-07-28,824003,670541,672282,"Detmers, Reid",L,L,FF,4-Seam Fastball,95.7,2147,0.6410176494613411,2.625641192555157,6,3.392019357,1.711860236,0,0,1,Top,1,109.1,29,427,LAA,HOU,Yordan Alvarez homers (35) on a fly ball to right center field.
2026-07-28,823923,686527,681911,"Vesia, Alex",L,L,SL,Slider,82.9,2368,-0.2109761357830065,2.686159220755825,5,3.208595801,1.619291339,0,1,8,Top,1,107.5,29,414,LAD,SEA,Dominic Canzone homers (18) on a fly ball to center field. Julio Rodríguez scores.
2026-07-28,823923,686527,680736,"Wrobleski, Justin",L,L,FF,4-Seam Fastball,95.9,2593,0.167634469115408,3.275430969679732,2,3.208595801,1.619291339,1,2,6,Top,1,107.9,29,433,LAD,SEA,Dominic Canzone homers (17) on a fly ball to center field.
2026-07-28,823923,571970,622491,"Castillo, Luis",L,R,SL,Slider,86.5,2217,0.2000638785891464,2.15196378960814,5,3.127854331,1.578543307,0,1,5,Bot,0,109.9,28,430,LAD,SEA,Max Muncy homers (21) on a fly ball to right field.
2026-07-28,823923,608701,680736,"Wrobleski, Justin",R,L,FF,4-Seam Fastball,94.3,2487,-0.0530767169987222,3.6858037297280144,11,3.186655184,1.608218504,3,2,4,Top,2,100.9,29,356,LAD,SEA,Rob Refsnyder homers (4) on a fly ball to left field. Josh Naylor scores.
2026-07-28,823923,677594,680736,"Wrobleski, Justin",R,L,SL,Slider,86.1,2444,0.2782119549524229,1.681253733484854,9,3.377977362,1.704773622,0,2,4,Top,0,105.6,24,402,LAD,SEA,Julio Rodríguez homers (16) on a fly ball to left field.
2026-07-28,823923,663728,680736,"Wrobleski, Justin",R,L,FF,4-Seam Fastball,95.6,2457,0.2032775978933106,1.9308574951053368,8,3.282316273,1.656496063,0,0,2,Top,1,106.7,27,403,LAD,SEA,Cal Raleigh homers (11) on a fly ball to left field.
2026-07-28,823923,660271,622491,"Castillo, Luis",L,R,SL,Slider,86.5,2258,0.4145690887277209,1.7090059074490205,9,3.369201116,1.700344488,2,2,1,Bot,0,109.1,27,432,LAD,SEA,Shohei Ohtani homers (23) on a fly ball to center field.
2026-07-28,823838,669065,605400,"Nola, Aaron",L,R,KC,Knuckle Curve,77.3,2602,0.1019061776729379,2.362558494351819,5,3.295480643,1.663139764,1,1,1,Bot,1,107.4,40,390,MIA,PHI,Kyle Stowers homers (14) on a fly ball to right center field.
2026-07-28,823350,668804,623149,"Sewald, Paul",L,R,FF,4-Seam Fastball,92.4,2630,0.5256671771818169,2.2971384400367616,6,3.284071522,1.65738189,0,1,9,Bot,0,101.6,36,402,PIT,AZ,Bryan Reynolds homers (15) on a fly ball to right center field.
2026-07-28,823350,664040,623149,"Sewald, Paul",L,R,ST,Sweeper,82.7,2484,-0.1204388695618604,2.6386455644309543,2,3.088361221,1.558612205,1,2,9,Bot,0,103.7,33,415,PIT,AZ,Brandon Lowe homers (22) on a fly ball to right center field. Jake Mangum scores.
2026-07-28,823275,666160,650633,"King, Michael",L,R,FF,4-Seam Fastball,93.9,2391,0.4711789731097984,2.4605943761064517,6,3.254232283,1.642322835,2,2,3,Top,1,107.3,25,406,SD,COL,Mickey Moniak homers (17) on a fly ball to right field. Jake McCarthy scores.
2026-07-28,823275,650489,650633,"King, Michael",L,R,FF,4-Seam Fastball,93.1,2371,-0.1620528773679708,2.667491182830519,5,3.203330053,1.616633858,0,0,3,Top,0,107.7,25,395,SD,COL,Willi Castro homers (11) on a fly ball to right center field.
2026-07-28,823193,805811,681982,"Anderson, Grant",L,R,FF,4-Seam Fastball,94.1,2506,0.610266037839116,2.395108701966981,6,3.541215551,1.787155512,3,1,8,Bot,1,99.3,27,369,SF,MIL,Bryce Eldridge homers (11) on a fly ball to right field. Luis Arraez scores.
2026-07-28,822949,642851,571927,"Matz, Steven",R,L,SI,Sinker,94.1,2228,-0.4058453069486338,2.7944023299563927,1,3.262130906,1.646309055,2,1,7,Top,1,96.3,29,363,TB,TEX,Austin Wynns homers (1) on a fly ball to left field.
2026-07-28,822703,543807,681402,"Varland, Gus",R,R,FF,4-Seam Fastball,94.7,2372,-0.4109298565194119,1.993448652272677,7,3.267396654,1.648966535,2,0,8,Top,0,105.8,26,437,WSH,TOR,George Springer homers (12) on a fly ball to center field. Nathan Lukes scores. Kazuma Okamoto scores.
2026-07-28,822703,672960,676917,"Cavalli, Cade",R,R,FF,4-Seam Fastball,98.4,2345,0.6660071018639522,2.9263767412055874,3,3.255987533,1.643208661,1,2,5,Top,2,103.3,26,415,WSH,TOR,Kazuma Okamoto homers (24) on a fly ball to center field.
2026-07-28,822703,686611,669310,"Van Eyk, CJ",R,R,FC,Cutter,91.3,2200,0.0399782602545847,2.448387558879169,5,3.165592192,1.597588583,1,1,4,Bot,2,103.0,27,408,WSH,TOR,Dylan Crews homers (9) on a fly ball to center field.
2026-07-28,822703,671277,689254,"Fluharty, Mason",L,L,ST,Sweeper,83.2,2658,0.150496489353076,2.8957412053866056,2,3.248088911,1.639222441,0,1,4,Bot,2,98.5,28,375,WSH,TOR,Luis García Jr. homers (22) on a fly ball to right field. Jacob Young scores.
2026-07-29,824973,655316,660761,"Suarez, José",R,L,FF,4-Seam Fastball,91.4,2288,-0.139652279585399,1.9638241946242732,8,3.148039698,1.588730315,2,0,10,Top,0,102.6,33,428,ATH,BOS,Andruw Monasterio homers (6) on a fly ball to left center field. Romy Gonzalez scores.
2026-07-29,824973,671732,663776,"Sandoval, Patrick",L,L,ST,Sweeper,78.4,2809,0.3450391631816194,2.5057812775568795,6,3.34375,1.6875,0,1,5,Bot,0,103.4,33,422,ATH,BOS,Lawrence Butler homers (6) on a fly ball to center field.
2026-07-29,824973,663330,682052,"Lopez, Jacob",R,L,SL,Slider,75.6,2502,0.5355155194473044,2.4698342899637087,6,3.138385827,1.583858268,1,0,5,Top,0,95.2,37,375,ATH,BOS,Jahmai Jones homers (4) on a fly ball to left field.
2026-07-29,824973,641680,663776,"Sandoval, Patrick",R,L,FF,4-Seam Fastball,92.7,2140,0.0487824173236099,2.7344576070415205,5,3.375344488,1.703444882,2,0,2,Bot,0,104.2,28,418,ATH,BOS,Jonah Heim homers (11) on a fly ball to center field.
2026-07-29,824567,808959,621112,"Blackburn, Paul",L,R,CU,Curveball,81.2,2856,-0.389810812032914,1.5708788675083705,7,3.296358268,1.663582677,0,0,8,Bot,1,104.6,28,404,CWS,NYY,Munetaka Murakami homers (23) on a fly ball to center field.
2026-07-29,824567,803011,621112,"Blackburn, Paul",L,R,FF,4-Seam Fastball,95.1,2364,0.3975348564993084,2.968091371780845,3,3.154183071,1.591830709,1,1,8,Bot,1,100.0,43,346,CWS,NYY,Sam Antonacci homers (8) on a fly ball to right field. Chase Meidroth scores.
